tradingsymbol,exchange,name,instrument_token,segment,tick_size,lot_size,instrument_type,sector,industry,is_fo_enabled,is_active
TTML,NSE,TATA TELESERV(MAHARASTRA),2292225,NSE,0.01,1,STOCK,Telecommunication,Telecommunication,0,1
IOB,NSE,INDIAN OVERSEAS BANK,2393089,NSE,0.01,1,STOCK,Financial Services,Financial Services,0,1
RAINBOW,NSE,RAINBOW CHILDRENS MED,2408449,NSE,0.1,1,STOCK,Healthcare,Healthcare,0,1
LICI,NSE,LIFE INSURA CORP OF INDIA,2426881,NSE,0.05,1,STOCK,Financial Services,Financial Services,1,1
RVNL,NSE,RAIL VIKAS NIGAM,2445313,NSE,0.05,1,STOCK,Construction,Construction,1,1
POLYCAB,NSE,POLYCAB INDIA,2455041,NSE,0.5,1,STOCK,Capital Goods,Capital Goods,1,1
DELHIVERY,NSE,DELHIVERY,2457345,NSE,0.05,1,STOCK,Services,Services,1,1
SPLPETRO,NSE,SUPREME PETROCHEM,2461953,NSE,0.05,1,STOCK,Chemicals,Chemicals,0,1
KPITTECH,NSE,KPIT TECHNOLOGIES,2478849,NSE,0.05,1,STOCK,Information Technology,Information Technology,1,1
TRIDENT,NSE,TRIDENT,2479361,NSE,0.01,1,STOCK,Textiles,Textiles,0,1
PARADEEP,NSE,PARADEEP PHOSPHATES,2493697,NSE,0.01,1,STOCK,Chemicals,Chemicals,0,1
HAVELLS,NSE,HAVELLS INDIA,2513665,NSE,0.1,1,STOCK,Consumer Durables,Consumer Durables,1,1
GODREJCP,NSE,GODREJ CONSUMER PRODUCTS,2585345,NSE,0.1,1,STOCK,Fast Moving Consumer Goods,Fast Moving Consumer Goods,1,1
ADANIENSOL,NSE,ADANI ENERGY SOLUTION,2615553,NSE,0.1,1,STOCK,Power,Power,1,1
SYNGENE,NSE,SYNGENE INTERNATIONAL,2622209,NSE,0.05,1,STOCK,Healthcare,Healthcare,0,1
LUPIN,NSE,LUPIN,2672641,NSE,0.1,1,STOCK,Healthcare,Healthcare,1,1
UNITDSPR,NSE,UNITED SPIRITS,2674433,NSE,0.1,1,STOCK,Fast Moving Consumer Goods,Fast Moving Consumer Goods,1,1
BHARTIARTL,NSE,BHARTI AIRTEL,2714625,NSE,0.1,1,STOCK,Telecommunication,Telecommunication,1,1
OLECTRA,NSE,OLECTRA GREENTECH,2723073,NSE,0.1,1,STOCK,Automobile and Auto Components,Automobile and Auto Components,0,1
PNB,NSE,PUNJAB NATIONAL BANK,2730497,NSE,0.01,1,STOCK,Financial Services,Financial Services,1,1
INDIAMART,NSE,INDIAMART INTERMESH,2745857,NSE,0.1,1,STOCK,Consumer Services,Consumer Services,0,1
OFSS,NSE,ORACLE FIN SERV SOFT,2748929,NSE,0.5,1,STOCK,Information Technology,Information Technology,1,1
UNIONBANK,NSE,UNION BANK OF INDIA,2752769,NSE,0.01,1,STOCK,Financial Services,Financial Services,1,1
SYRMA,NSE,SYRMA SGS TECHNOLOGY,2763009,NSE,0.05,1,STOCK,Capital Goods,Capital Goods,0,1
CANBK,NSE,CANARA BANK,2763265,NSE,0.01,1,STOCK,Financial Services,Financial Services,1,1
GODREJIND,NSE,GODREJ INDUSTRIES,2796801,NSE,0.05,1,STOCK,Diversified,Diversified,0,1
DIVISLAB,NSE,DIVI S LABORATORIES,2800641,NSE,0.5,1,STOCK,Healthcare,Healthcare,1,1
RADICO,NSE,RADICO KHAITAN,2813441,NSE,0.1,1,STOCK,Fast Moving Consumer Goods,Fast Moving Consumer Goods,0,1
MARUTI,NSE,MARUTI SUZUKI INDIA,2815745,NSE,1.0,1,STOCK,Automobile and Auto Components,Automobile and Auto Components,1,1
IDFCFIRSTB,NSE,IDFC FIRST BANK,2863105,NSE,0.01,1,STOCK,Financial Services,Financial Services,1,1
INDIGO,NSE,INTERGLOBE AVIATION,2865921,NSE,0.1,1,STOCK,Services,Services,1,1
UCOBANK,NSE,UCO BANK,2873089,NSE,0.01,1,STOCK,Financial Services,Financial Services,0,1
JSL,NSE,JINDAL STAINLESS,2876417,NSE,0.05,1,STOCK,Metals & Mining,Metals & Mining,0,1
WELSPUNLIV,NSE,WELSPUN LIVING,2880769,NSE,0.01,1,STOCK,Textiles,Textiles,0,1
IGL,NSE,INDRAPRASTHA GAS,2883073,NSE,0.01,1,STOCK,Oil Gas & Consumable Fuels,Oil Gas & Consumable Fuels,0,1
UPL,NSE,UPL,2889473,NSE,0.05,1,STOCK,Chemicals,Chemicals,1,1
AFFLE,NSE,AFFLE 3I,2903809,NSE,0.1,1,STOCK,Information Technology,Information Technology,0,1
PETRONET,NSE,PETRONET LNG,2905857,NSE,0.05,1,STOCK,Oil Gas & Consumable Fuels,Oil Gas & Consumable Fuels,1,1
BIOCON,NSE,BIOCON,2911489,NSE,0.05,1,STOCK,Healthcare,Healthcare,1,1
MAHABANK,NSE,BANK OF MAHARASHTRA,2912513,NSE,0.01,1,STOCK,Financial Services,Financial Services,0,1
POONAWALLA,NSE,POONAWALLA FINCORP,2919169,NSE,0.05,1,STOCK,Financial Services,Financial Services,0,1
RKFORGE,NSE,RAMKRISHNA FORGINGS,2921217,NSE,0.05,1,STOCK,Automobile and Auto Components,Automobile and Auto Components,0,1
CCL,NSE,CCL PRODUCTS (I),2931713,NSE,0.1,1,STOCK,Fast Moving Consumer Goods,Fast Moving Consumer Goods,0,1
LT,NSE,LARSEN & TOUBRO,2939649,NSE,0.1,1,STOCK,Construction,Construction,1,1
APARINDS,NSE,APAR INDUSTRIES,2941697,NSE,1.0,1,STOCK,Capital Goods,Capital Goods,0,1
ULTRACEMCO,NSE,ULTRATECH CEMENT,2952193,NSE,1.0,1,STOCK,Construction Materials,Construction Materials,1,1
TCS,NSE,TATA CONSULTANCY SERV LT,2953217,NSE,0.1,1,STOCK,Information Technology,Information Technology,1,1
COFORGE,NSE,COFORGE,2955009,NSE,0.1,1,STOCK,Information Technology,Information Technology,1,1
PPLPHARMA,NSE,PIRAMAL PHARMA,2962177,NSE,0.01,1,STOCK,Healthcare,Healthcare,0,1
FORCEMOT,NSE,FORCE MOTORS,2962689,NSE,1.0,1,STOCK,Automobile and Auto Components,Automobile and Auto Components,1,1
NTPC,NSE,NTPC,2977281,NSE,0.05,1,STOCK,Power,Power,1,1
LALPATHLAB,NSE,DR. LAL PATH LABS,2983425,NSE,0.1,1,STOCK,Healthcare,Healthcare,0,1
JBMA,NSE,JBM AUTO,2983681,NSE,0.05,1,STOCK,Automobile and Auto Components,Automobile and Auto Components,0,1
ALKEM,NSE,ALKEM LABORATORIES,2995969,NSE,0.5,1,STOCK,Healthcare,Healthcare,1,1
JSWSTEEL,NSE,JSW STEEL,3001089,NSE,0.1,1,STOCK,Metals & Mining,Metals & Mining,1,1
JPPOWER,NSE,JAIPRAKASH POWER VEN.,3011329,NSE,0.01,1,STOCK,Power,Power,0,1
IIFL,NSE,IIFL FINANCE,3023105,NSE,0.05,1,STOCK,Financial Services,Financial Services,0,1
WELCORP,NSE,WELSPUN CORP,3026177,NSE,0.1,1,STOCK,Capital Goods,Capital Goods,0,1
NH,NSE,NARAYANA HRUDAYALAYA,3031041,NSE,0.1,1,STOCK,Healthcare,Healthcare,0,1
GRANULES,NSE,GRANULES INDIA,3039233,NSE,0.05,1,STOCK,Healthcare,Healthcare,0,1
YESBANK,NSE,YES BANK,3050241,NSE,0.01,1,STOCK,Financial Services,Financial Services,1,1
MEDANTA,NSE,GLOBAL HEALTH,3060737,NSE,0.1,1,STOCK,Healthcare,Healthcare,0,1
BIKAJI,NSE,BIKAJI FOODS INTERN,3063297,NSE,0.05,1,STOCK,Fast Moving Consumer Goods,Fast Moving Consumer Goods,0,1
SUZLON,NSE,SUZLON ENERGY,3076609,NSE,0.01,1,STOCK,Capital Goods,Capital Goods,1,1
FIVESTAR,NSE,FIVE-STAR BUS FIN,3080193,NSE,0.05,1,STOCK,Financial Services,Financial Services,0,1
KAYNES,NSE,KAYNES TECHNOLOGY IND,3095553,NSE,0.1,1,STOCK,Capital Goods,Capital Goods,1,1
360ONE,NSE,360 ONE WAM,3343617,NSE,0.1,1,STOCK,Financial Services,Financial Services,1,1
AIAENG,NSE,AIA ENGINEERING,3350017,NSE,0.1,1,STOCK,Capital Goods,Capital Goods,0,1
PVRINOX,NSE,PVR INOX,3365633,NSE,0.1,1,STOCK,Media Entertainment & Publication,Media Entertainment & Publication,0,1
GSPL,NSE,GUJARAT STATE PETRO,3378433,NSE,0.05,1,STOCK,Oil Gas & Consumable Fuels,Oil Gas & Consumable Fuels,0,1
KEC,NSE,KEC INTL.,3394561,NSE,0.05,1,STOCK,Construction,Construction,0,1
JKCEMENT,NSE,JK CEMENT,3397121,NSE,0.5,1,STOCK,Construction Materials,Construction Materials,0,1
M&MFIN,NSE,M&M FIN. SERVICES,3400961,NSE,0.05,1,STOCK,Financial Services,Financial Services,0,1
KEI,NSE,KEI INDUSTRIES,3407361,NSE,0.1,1,STOCK,Capital Goods,Capital Goods,1,1
SOLARINDS,NSE,SOLAR INDUSTRIES (I),3412993,NSE,1.0,1,STOCK,Chemicals,Chemicals,1,1
GALLANTT,NSE,GALLANTT ISPAT,3414273,NSE,0.05,1,STOCK,Capital Goods,Capital Goods,0,1
KFINTECH,NSE,KFIN TECHNOLOGIES,3419905,NSE,0.05,1,STOCK,Financial Services,Financial Services,1,1
SUNTV,NSE,SUN TV NETWORK,3431425,NSE,0.05,1,STOCK,Media Entertainment & Publication,Media Entertainment & Publication,0,1
GPIL,NSE,GODAWARI POW & ISP,3432705,NSE,0.05,1,STOCK,Capital Goods,Capital Goods,0,1
EMAMILTD,NSE,EMAMI,3460353,NSE,0.05,1,STOCK,Fast Moving Consumer Goods,Fast Moving Consumer Goods,0,1
GMRAIRPORT,NSE,GMR AIRPORTS,3463169,NSE,0.01,1,STOCK,Services,Services,1,1
TECHM,NSE,TECH MAHINDRA,3465729,NSE,0.1,1,STOCK,Information Technology,Information Technology,1,1
ACE,NSE,ACTION CONST EQUIP,3478273,NSE,0.05,1,STOCK,Capital Goods,Capital Goods,0,1
IRCTC,NSE,INDIAN RAIL TOUR CORP,3484417,NSE,0.05,1,STOCK,Consumer Services,Consumer Services,0,1
ANANTRAJ,NSE,ANANT RAJ,3486721,NSE,0.05,1,STOCK,Realty,Realty,0,1
JMFINANCIL,NSE,JM FINANCIAL,3491073,NSE,0.01,1,STOCK,Financial Services,Financial Services,0,1
ELECON,NSE,ELECON ENG. CO.,3492609,NSE,0.05,1,STOCK,Capital Goods,Capital Goods,0,1
FLUOROCHEM,NSE,GUJARAT FLUOROCHEM,3520001,NSE,0.1,1,STOCK,Chemicals,Chemicals,0,1
NAUKRI,NSE,INFO EDGE (I),3520257,NSE,0.05,1,STOCK,Consumer Services,Consumer Services,1,1
GESHIP,NSE,THE GE SHPG.LTD,3526657,NSE,0.1,1,STOCK,Services,Services,0,1
TORNTPOWER,NSE,TORRENT POWER,3529217,NSE,0.1,1,STOCK,Power,Power,0,1
LTFOODS,NSE,LT FOODS,3536897,NSE,0.05,1,STOCK,Fast Moving Consumer Goods,Fast Moving Consumer Goods,0,1
SOBHA,NSE,SOBHA,3539457,NSE,0.1,1,STOCK,Realty,Realty,0,1
HBLENGINE,NSE,HBL ENGINEERING,3575297,NSE,0.05,1,STOCK,Capital Goods,Capital Goods,0,1
UNOMINDA,NSE,UNO MINDA,3623425,NSE,0.1,1,STOCK,Automobile and Auto Components,Automobile and Auto Components,1,1
NSLNISP,NSE,NMDC STEEL,3630081,NSE,0.01,1,STOCK,Metals & Mining,Metals & Mining,0,1
TIMKEN,NSE,TIMKEN INDIA,3634689,NSE,0.1,1,STOCK,Capital Goods,Capital Goods,0,1
REDINGTON,NSE,REDINGTON,3649281,NSE,0.01,1,STOCK,Services,Services,0,1
PFC,NSE,POWER FIN CORP,3660545,NSE,0.05,1,STOCK,Financial Services,Financial Services,1,1
FSL,NSE,FIRSTSOURCE SOLU.,3661825,NSE,0.01,1,STOCK,Services,Services,0,1
INDIANB,NSE,INDIAN BANK,3663105,NSE,0.05,1,STOCK,Financial Services,Financial Services,1,1
HSCL,NSE,HIMADRI SPECIALITY CHEM L,3669505,NSE,0.05,1,STOCK,Chemicals,Chemicals,0,1
IDEA,NSE,VODAFONE IDEA,3677697,NSE,0.01,1,STOCK,Telecommunication,Telecommunication,1,1
PAGEIND,NSE,PAGE INDUSTRIES,3689729,NSE,5.0,1,STOCK,Textiles,Textiles,1,1
ASTRAL,NSE,ASTRAL,3691009,NSE,0.1,1,STOCK,Capital Goods,Capital Goods,1,1
JKTYRE,NSE,JK TYRE & INDUSTRIES,3695361,NSE,0.05,1,STOCK,Automobile and Auto Components,Automobile and Auto Components,0,1
PHOENIXLTD,NSE,THE PHOENIX MILLS,3725313,NSE,0.1,1,STOCK,Realty,Realty,1,1
FORTIS,NSE,FORTIS HEALTHCARE,3735553,NSE,0.05,1,STOCK,Healthcare,Healthcare,1,1
NAVINFLUOR,NSE,NAVIN FLUORINE INT.,3756033,NSE,0.5,1,STOCK,Chemicals,Chemicals,0,1
DLF,NSE,DLF,3771393,NSE,0.05,1,STOCK,Realty,Realty,1,1
CENTRALBK,NSE,CENTRAL BANK OF INDIA,3812865,NSE,0.01,1,STOCK,Financial Services,Financial Services,0,1
KPRMILL,NSE,KPR MILL,3817473,NSE,0.05,1,STOCK,Textiles,Textiles,0,1
MOTILALOFS,NSE,MOTILAL OSWAL FIN,3826433,NSE,0.05,1,STOCK,Financial Services,Financial Services,1,1
POWERGRID,NSE,POWER GRID CORP.,3834113,NSE,0.05,1,STOCK,Power,Power,1,1
ADANIPORTS,NSE,ADANI PORT & SEZ,3861249,NSE,0.1,1,STOCK,Services,Services,1,1
COLPAL,NSE,COLGATE PALMOLIVE,3876097,NSE,0.1,1,STOCK,Fast Moving Consumer Goods,Fast Moving Consumer Goods,1,1
TARIL,NSE,TRANS & RECTI.,3884545,NSE,0.05,1,STOCK,Capital Goods,Capital Goods,0,1
ECLERX,NSE,ECLERX SERVICES,3885825,NSE,0.1,1,STOCK,Services,Services,0,1
BRIGADE,NSE,BRIGADE ENTER.,3887105,NSE,0.05,1,STOCK,Realty,Realty,0,1
CEATLTD,NSE,CEAT,3905025,NSE,0.1,1,STOCK,Automobile and Auto Components,Automobile and Auto Components,0,1
RPOWER,NSE,RELIANCE POWER,3906305,NSE,0.01,1,STOCK,Power,Power,0,1
IRB,NSE,IRB INFRA DEV,3920129,NSE,0.01,1,STOCK,Construction,Construction,0,1
NMDC,NSE,NMDC,3924993,NSE,0.01,1,STOCK,Metals & Mining,Metals & Mining,1,1
RECLTD,NSE,REC,3930881,NSE,0.05,1,STOCK,Financial Services,Financial Services,1,1
MANKIND,NSE,MANKIND PHARMA,3937281,NSE,0.1,1,STOCK,Healthcare,Healthcare,1,1
TITAGARH,NSE,TITAGARH RAIL SYSTEMS,3945985,NSE,0.05,1,STOCK,Capital Goods,Capital Goods,0,1
BAJAJFINSV,NSE,BAJAJ FINSERV,4268801,NSE,0.1,1,STOCK,Financial Services,Financial Services,1,1
PTCIL,NSE,PTC INDUSTRIES,4270593,NSE,1.0,1,STOCK,Capital Goods,Capital Goods,0,1
UBL,NSE,UNITED BREWERIES,4278529,NSE,0.1,1,STOCK,Fast Moving Consumer Goods,Fast Moving Consumer Goods,0,1
GVT&D,NSE,GE VERNOVA T&D INDIA,4296449,NSE,0.1,1,STOCK,Capital Goods,Capital Goods,0,1
ZFCVINDIA,NSE,ZF COM VE CTR SYS IND,4330241,NSE,1.0,1,STOCK,Automobile and Auto Components,Automobile and Auto Components,0,1
PATANJALI,NSE,PATANJALI FOODS,4359425,NSE,0.05,1,STOCK,Fast Moving Consumer Goods,Fast Moving Consumer Goods,1,1
CROMPTON,NSE,CROMPT GREA CON ELEC,4376065,NSE,0.05,1,STOCK,Consumer Durables,Consumer Durables,1,1
SUMICHEM,NSE,SUMITOMO CHEM INDIA,4378881,NSE,0.05,1,STOCK,Chemicals,Chemicals,0,1
BLS,NSE,BLS INTL SERVS,4423425,NSE,0.05,1,STOCK,Consumer Services,Consumer Services,0,1
LLOYDSME,NSE,LLOYDS METALS N ENERGY L,4432129,NSE,0.1,1,STOCK,Metals & Mining,Metals & Mining,0,1
ADANIPOWER,NSE,ADANI POWER,4451329,NSE,0.01,1,STOCK,Power,Power,1,1
NHPC,NSE,NHPC,4454401,NSE,0.01,1,STOCK,Power,Power,1,1
NETWEB,NSE,NETWEB TECH INDIA,4462849,NSE,0.1,1,STOCK,Information Technology,Information Technology,0,1
OIL,NSE,OIL INDIA,4464129,NSE,0.05,1,STOCK,Oil Gas & Consumable Fuels,Oil Gas & Consumable Fuels,1,1
MGL,NSE,MAHANAGAR GAS,4488705,NSE,0.1,1,STOCK,Oil Gas & Consumable Fuels,Oil Gas & Consumable Fuels,0,1
ZYDUSWELL,NSE,ZYDUS WELLNESS,4514561,NSE,0.05,1,STOCK,Fast Moving Consumer Goods,Fast Moving Consumer Goods,0,1
SARDAEN,NSE,SARDA ENERGY & MIN,4546049,NSE,0.05,1,STOCK,Metals & Mining,Metals & Mining,0,1
LTM,NSE,LTM,4561409,NSE,0.1,1,STOCK,Information Technology,Information Technology,1,1
JSWENERGY,NSE,JSW ENERGY,4574465,NSE,0.05,1,STOCK,Power,Power,1,1
GODREJPROP,NSE,GODREJ PROPERTIES,4576001,NSE,0.1,1,STOCK,Realty,Realty,1,1
ABBOTINDIA,NSE,ABBOTT INDIA,4583169,NSE,5.0,1,STOCK,Healthcare,Healthcare,0,1
BAYERCROP,NSE,BAYER CROPSCIENCE,4589313,NSE,0.1,1,STOCK,Chemicals,Chemicals,0,1
HINDCOPPER,NSE,HINDUSTAN COPPER,4592385,NSE,0.05,1,STOCK,Metals & Mining,Metals & Mining,0,1
COHANCE,NSE,COHANCE LIFESCIENCES,4593921,NSE,0.05,1,STOCK,Healthcare,Healthcare,0,1
MMTC,NSE,MMTC,4596993,NSE,0.01,1,STOCK,Services,Services,0,1
NESTLEIND,NSE,NESTLE INDIA,4598529,NSE,0.1,1,STOCK,Fast Moving Consumer Goods,Fast Moving Consumer Goods,1,1
SBICARD,NSE,SBI CARDS & PAY SER,4600577,NSE,0.05,1,STOCK,Financial Services,Financial Services,1,1
WHIRLPOOL,NSE,WHIRLPOOL OF INDIA,4610817,NSE,0.05,1,STOCK,Consumer Durables,Consumer Durables,0,1
SBFC,NSE,SBFC FINANCE,4614657,NSE,0.01,1,STOCK,Financial Services,Financial Services,0,1
CONCORDBIO,NSE,CONCORD BIOTECH,4623361,NSE,0.1,1,STOCK,Healthcare,Healthcare,0,1
JUBLFOOD,NSE,JUBILANT FOODWORKS,4632577,NSE,0.05,1,STOCK,Consumer Services,Consumer Services,1,1
JIOFIN,NSE,JIO FIN SERVICES,4644609,NSE,0.01,1,STOCK,Financial Services,Financial Services,1,1
PERSISTENT,NSE,PERSISTENT SYSTEMS,4701441,NSE,0.1,1,STOCK,Information Technology,Information Technology,1,1
RBLBANK,NSE,RBL BANK,4708097,NSE,0.05,1,STOCK,Financial Services,Financial Services,1,1
POWERINDIA,NSE,HITACHI ENERGY INDIA,4724993,NSE,5.0,1,STOCK,Capital Goods,Capital Goods,1,1
LTTS,NSE,L&T TECHNOLOGY SER.,4752385,NSE,0.1,1,STOCK,Information Technology,Information Technology,0,1
RRKABEL,NSE,R R KABEL,4752897,NSE,0.1,1,STOCK,Capital Goods,Capital Goods,0,1
ICICIPRULI,NSE,ICICI PRU LIFE INS CO,4774913,NSE,0.05,1,STOCK,Financial Services,Financial Services,1,1
NUVAMA,NSE,NUVAMA WEALTH MANAGE,4792577,NSE,0.1,1,STOCK,Financial Services,Financial Services,1,1
SIGNATURE,NSE,SIGNATUREGLOBAL INDIA,4798209,NSE,0.05,1,STOCK,Realty,Realty,0,1
ENDURANCE,NSE,ENDURANCE TECHNO.,4818433,NSE,0.1,1,STOCK,Automobile and Auto Components,Automobile and Auto Components,0,1
SJVN,NSE,SJVN,4834049,NSE,0.01,1,STOCK,Power,Power,0,1
PNBHOUSING,NSE,PNB HOUSING FIN,4840449,NSE,0.1,1,STOCK,Financial Services,Financial Services,1,1
VBL,NSE,VARUN BEVERAGES,4843777,NSE,0.05,1,STOCK,Fast Moving Consumer Goods,Fast Moving Consumer Goods,1,1
JSWINFRA,NSE,JSW INFRASTRUCTURE,4869121,NSE,0.05,1,STOCK,Services,Services,0,1
MANAPPURAM,NSE,MANAPPURAM FINANCE,4879617,NSE,0.05,1,STOCK,Financial Services,Financial Services,1,1
LAURUSLABS,NSE,LAURUS LABS,4923905,NSE,0.1,1,STOCK,Healthcare,Healthcare,1,1
BSE,NSE,BSE,5013761,NSE,0.1,1,STOCK,Financial Services,Financial Services,1,1
BLUEJET,NSE,BLUE JET HEALTHCARE,5039617,NSE,0.05,1,STOCK,Healthcare,Healthcare,0,1
HONASA,NSE,HONASA CONSUMER - MAMAEARTH,5072129,NSE,0.05,1,STOCK,Fast Moving Consumer Goods,Fast Moving Consumer Goods,0,1
DMART,NSE,AVENUE SUPERMARTS,5097729,NSE,0.1,1,STOCK,Consumer Services,Consumer Services,1,1
DEEPAKNTR,NSE,DEEPAK NITRITE,5105409,NSE,0.1,1,STOCK,Chemicals,Chemicals,0,1
JWL,NSE,JUPITER WAGONS,5177345,NSE,0.05,1,STOCK,Capital Goods,Capital Goods,0,1
OBEROIRLTY,NSE,OBEROI REALTY,5181953,NSE,0.1,1,STOCK,Realty,Realty,1,1
IREDA,NSE,INDIAN RENEWABLE ENERGY,5186817,NSE,0.01,1,STOCK,Financial Services,Financial Services,1,1
TATATECH,NSE,TATA TECHNOLOGIES,5195009,NSE,0.05,1,STOCK,Information Technology,Information Technology,0,1
PRESTIGE,NSE,PRESTIGE ESTATE,5197313,NSE,0.1,1,STOCK,Realty,Realty,1,1
CGCL,NSE,CAPRI GLOBAL CAPITAL,5204225,NSE,0.01,1,STOCK,Financial Services,Financial Services,0,1
COALINDIA,NSE,COAL INDIA,5215745,NSE,0.05,1,STOCK,Oil Gas & Consumable Fuels,Oil Gas & Consumable Fuels,1,1
GRAVITA,NSE,GRAVITA INDIA,5256705,NSE,0.1,1,STOCK,Metals & Mining,Metals & Mining,0,1
DOMS,NSE,DOMS INDUSTRIES,5261057,NSE,0.1,1,STOCK,Fast Moving Consumer Goods,Fast Moving Consumer Goods,0,1
HUDCO,NSE,HSG & URBAN DEV CORPN,5331201,NSE,0.01,1,STOCK,Financial Services,Financial Services,0,1
KIRLOSENG,NSE,KIRLOSKAR OIL ENG,5359617,NSE,0.1,1,STOCK,Capital Goods,Capital Goods,0,1
TEJASNET,NSE,TEJAS NETWORKS,5409537,NSE,0.05,1,STOCK,Telecommunication,Telecommunication,0,1
ERIS,NSE,ERIS LIFESCIENCES,5415425,NSE,0.1,1,STOCK,Healthcare,Healthcare,0,1
CDSL,NSE,CENTRAL DEPO SER (I),5420545,NSE,0.1,1,STOCK,Financial Services,Financial Services,1,1
AUBANK,NSE,AU SMALL FINANCE BANK,5436929,NSE,0.1,1,STOCK,Financial Services,Financial Services,1,1
JYOTICNC,NSE,JYOTI CNC AUTOMATION,5461505,NSE,0.05,1,STOCK,Capital Goods,Capital Goods,0,1
COCHINSHIP,NSE,COCHIN SHIPYARD,5506049,NSE,0.1,1,STOCK,Capital Goods,Capital Goods,1,1
ABCAPITAL,NSE,ADITYA BIRLA CAPITAL,5533185,NSE,0.05,1,STOCK,Financial Services,Financial Services,1,1
DIXON,NSE,DIXON TECHNO (INDIA),5552641,NSE,1.0,1,STOCK,Consumer Durables,Consumer Durables,1,1
CHOLAHLDNG,NSE,CHOLAMANDALAM FIN HOL,5565441,NSE,0.1,1,STOCK,Financial Services,Financial Services,0,1
ICICIGI,NSE,ICICI LOMBARD GIC,5573121,NSE,0.1,1,STOCK,Financial Services,Financial Services,1,1
SBILIFE,NSE,SBI LIFE INSURANCE CO,5582849,NSE,0.1,1,STOCK,Financial Services,Financial Services,1,1
HFCL,NSE,HFCL,5619457,NSE,0.01,1,STOCK,Telecommunication,Telecommunication,0,1
MAXHEALTH,NSE,MAX HEALTHCARE INS,5728513,NSE,0.05,1,STOCK,Healthcare,Healthcare,1,1
BHARTIHEXA,NSE,BHARTI HEXACOM,6013185,NSE,0.1,1,STOCK,Telecommunication,Telecommunication,0,1
AIIL,NSE,AUTHUM INVEST & INFRA,6029569,NSE,0.05,1,STOCK,Financial Services,Financial Services,0,1
MUTHOOTFIN,NSE,MUTHOOT FINANCE,6054401,NSE,0.1,1,STOCK,Financial Services,Financial Services,1,1
INDGN,NSE,INDEGENE,6065409,NSE,0.05,1,STOCK,Healthcare,Healthcare,0,1
AADHARHFC,NSE,AADHAR HOUSING FINANCE L,6074625,NSE,0.05,1,STOCK,Financial Services,Financial Services,0,1
TBOTEK,NSE,TBO TEK,6077441,NSE,0.1,1,STOCK,Consumer Services,Consumer Services,0,1
GODIGIT,NSE,GO DIGIT GENERAL INS,6092545,NSE,0.05,1,STOCK,Financial Services,Financial Services,0,1
PIIND,NSE,PI INDUSTRIES,6191105,NSE,0.1,1,STOCK,Chemicals,Chemicals,1,1
ABDL,NSE,ALLIED BLEND N DISTILS L,6222849,NSE,0.05,1,STOCK,Fast Moving Consumer Goods,Fast Moving Consumer Goods,0,1
EMCURE,NSE,EMCURE PHARMACEUTICALS L,6245889,NSE,0.1,1,STOCK,Healthcare,Healthcare,0,1
OLAELEC,NSE,OLA ELECTRIC MOBILITY,6342913,NSE,0.01,1,STOCK,Automobile and Auto Components,Automobile and Auto Components,0,1
FIRSTCRY,NSE,BRAINBEES SOLUTIONS,6352385,NSE,0.01,1,STOCK,Consumer Services,Consumer Services,0,1
LTF,NSE,L&T FINANCE,6386689,NSE,0.05,1,STOCK,Financial Services,Financial Services,1,1
PREMIERENE,NSE,PREMIER ENERGIES,6412545,NSE,0.1,1,STOCK,Capital Goods,Capital Goods,1,1
BAJAJHFL,NSE,BAJAJ HOUSING FINANCE,6469121,NSE,0.01,1,STOCK,Financial Services,Financial Services,0,1
PGEL,NSE,PG ELECTROPLAST,6491649,NSE,0.05,1,STOCK,Consumer Durables,Consumer Durables,1,1
TRITURBINE,NSE,TRIVENI TURBINE,6549505,NSE,0.05,1,STOCK,Capital Goods,Capital Goods,0,1
POLYMED,NSE,POLY MEDICURE,6583809,NSE,0.1,1,STOCK,Healthcare,Healthcare,0,1
APLAPOLLO,NSE,APL APOLLO TUBES,6599681,NSE,0.1,1,STOCK,Capital Goods,Capital Goods,1,1
HYUNDAI,NSE,HYUNDAI MOTOR INDIA,6616065,NSE,0.1,1,STOCK,Automobile and Auto Components,Automobile and Auto Components,1,1
MINDACORP,NSE,MINDA CORPORATION,6629633,NSE,0.05,1,STOCK,Automobile and Auto Components,Automobile and Auto Components,0,1
WAAREEENER,NSE,WAAREE ENERGIES,6632193,NSE,0.1,1,STOCK,Capital Goods,Capital Goods,1,1
AFCONS,NSE,AFCONS INFRASTRUCTURE,6650113,NSE,0.05,1,STOCK,Construction,Construction,0,1
SAGILITY,NSE,SAGILITY,6925313,NSE,0.01,1,STOCK,Information Technology,Information Technology,0,1
ACMESOLAR,NSE,ACME SOLAR HOLDINGS,6927617,NSE,0.05,1,STOCK,Power,Power,0,1
SWIGGY,NSE,SWIGGY,6928897,NSE,0.05,1,STOCK,Consumer Services,Consumer Services,1,1
SWANCORP,NSE,SWAN CORP,6936321,NSE,0.05,1,STOCK,Chemicals,Chemicals,0,1
NIVABUPA,NSE,NIVA BUPA HEALTH INS CO L,6936833,NSE,0.01,1,STOCK,Financial Services,Financial Services,0,1
NTPCGREEN,NSE,NTPC GREEN ENERGY,6957057,NSE,0.01,1,STOCK,Power,Power,0,1
